GeneID	RNA.WT1	RNA.WT2	RNA.KO1	RNA.KO2	RPF.WT1	RPF.WT2	RPF.KO1	RPF.KO2
ENSMUSG00000024480	458	570	437	411	31	24	21	21
ENSMUSG00000024481	187	142	217	364	18	14	33	34
ENSMUSG00000024483	341	186	263	260	51	72	122	140
ENSMUSG00000024485	616	248	540	439	59	25	68	45
ENSMUSG00000024486	63	40	106	132	31	29	16	26
ENSMUSG00000024487	238	328	249	290	24	37	41	48
ENSMUSG00000024491	45	30	10	19	6	7	1	1
ENSMUSG00000024493	13	4	8	17	1	2	2	2
ENSMUSG00000024497	245	248	347	358	21	42	50	62
ENSMUSG00000024498	70	90	113	86	14	13	20	14
ENSMUSG00000024500	32	45	36	78	1	2	3	4
ENSMUSG00000024501	256	229	301	340	57	17	66	62
ENSMUSG00000024502	108	114	115	144	6	3	6	3
ENSMUSG00000024503	88	119	74	176	14	7	3	7
ENSMUSG00000024505	316	465	233	232	90	63	31	48
ENSMUSG00000024507	481	531	426	781	44	76	49	41
ENSMUSG00000024510	292	176	391	409	20	19	65	35
ENSMUSG00000024511	188	155	190	172	15	16	24	22
ENSMUSG00000024512	598	675	1479	827	218	274	434	391
ENSMUSG00000024513	50	54	37	47	4	2	1	3
ENSMUSG00000024515	47	82	66	50	5	4	6	3
ENSMUSG00000024516	577	505	333	551	67	48	66	63
ENSMUSG00000024517	11	20	17	9	2	3	8	3
ENSMUSG00000024518	91	81	84	85	2	1	4	4
ENSMUSG00000024519	81	85	116	80	4	11	6	8
ENSMUSG00000024521	314	338	170	316	65	44	39	18
ENSMUSG00000024524	512	254	224	100	58	30	26	37
ENSMUSG00000024525	158	197	122	197	27	22	15	18
ENSMUSG00000024526	240	246	129	174	12	30	7	7
ENSMUSG00000024527	162	156	173	89	27	23	38	29
ENSMUSG00000024528	313	212	272	133	49	40	43	54
ENSMUSG00000024529	287	185	54	130	21	10	22	14
ENSMUSG00000024530	27	40	39	29	7	5	4	4
ENSMUSG00000024532	43	26	71	63	4	1	12	16
ENSMUSG00000024533	41	58	67	42	4	5	3	4
ENSMUSG00000024534	19	25	23	19	7	2	3	6
ENSMUSG00000024535	52	29	42	56	2	4	3	7
ENSMUSG00000024537	635	529	535	391	61	21	45	48
ENSMUSG00000024538	56	77	71	35	3	13	37	27
ENSMUSG00000024539	238	559	951	961	167	106	160	196
ENSMUSG00000024542	59	28	106	125	11	19	20	16
ENSMUSG00000024544	252	179	260	136	36	28	42	51
ENSMUSG00000024546	109	108	169	68	4	6	12	12
ENSMUSG00000024548	336	375	638	481	76	50	65	103
ENSMUSG00000024552	108	103	121	102	4	5	6	8
ENSMUSG00000024553	49	37	37	48	4	7	11	16
ENSMUSG00000024556	114	102	191	137	13	14	30	12
ENSMUSG00000024558	35	40	25	16	4	5	5	6
ENSMUSG00000024560	1084	509	1149	1435	115	95	62	60
ENSMUSG00000024561	186	238	226	170	71	53	93	77
ENSMUSG00000024563	260	177	604	454	11	4	45	34
ENSMUSG00000024565	74	61	110	61	20	14	9	26
ENSMUSG00000024566	125	118	182	99	16	18	20	7
ENSMUSG00000024570	82	84	137	132	4	5	10	16
ENSMUSG00000024571	18	19	7	26	2	5	2	2
ENSMUSG00000024575	41	62	56	49	11	2	0	4
ENSMUSG00000024576	92	74	105	146	11	12	21	18
ENSMUSG00000024578	14	16	16	16	4	2	6	9
ENSMUSG00000024579	61	52	46	65	7	6	6	9
ENSMUSG00000024580	61	31	33	95	2	11	3	5
ENSMUSG00000024581	485	342	781	494	68	68	123	127
ENSMUSG00000024583	321	383	251	295	57	55	31	50
ENSMUSG00000024587	100	184	143	65	12	6	7	12
ENSMUSG00000024588	22	27	42	18	4	0	0	2
ENSMUSG00000024589	247	162	315	190	36	52	45	29
ENSMUSG00000024590	42	44	33	39	4	3	6	2
ENSMUSG00000024592	78	139	159	50	13	12	16	15
ENSMUSG00000024593	147	187	218	335	38	7	82	65
ENSMUSG00000024594	337	422	163	114	16	17	14	8
ENSMUSG00000024597	20	15	14	23	11	3	2	9
ENSMUSG00000024598	195	268	261	207	24	8	14	11
ENSMUSG00000024600	19	23	16	8	1	5	1	0
ENSMUSG00000024601	131	99	63	73	12	9	10	13
ENSMUSG00000024603	202	126	251	212	8	14	9	15
ENSMUSG00000024604	76	89	36	50	5	4	9	5
ENSMUSG00000024608	66	85	75	65	9	6	5	7
ENSMUSG00000024610	29	29	17	20	3	2	1	1
ENSMUSG00000024613	123	84	99	67	7	14	4	6
ENSMUSG00000024614	197	202	528	311	20	23	29	57
ENSMUSG00000024617	24	31	43	83	0	4	6	8
ENSMUSG00000024619	62	84	201	120	12	14	17	10
ENSMUSG00000024620	1686	966	1572	1528	94	121	383	320
ENSMUSG00000024621	58	49	89	100	2	2	3	10
ENSMUSG00000024622	257	148	331	396	25	32	41	54
ENSMUSG00000024639	57	52	52	89	5	7	6	5
ENSMUSG00000024640	81	58	18	55	8	6	7	5
ENSMUSG00000024642	319	358	175	492	49	33	70	113
ENSMUSG00000024644	133	237	186	142	41	59	38	25
ENSMUSG00000024645	199	196	218	169	33	36	12	17
ENSMUSG00000024646	19	10	53	27	1	6	4	3
ENSMUSG00000024647	45	32	112	61	19	4	27	13
ENSMUSG00000024650	387	294	369	287	84	82	89	44
ENSMUSG00000024653	42	90	88	104	5	5	3	4
ENSMUSG00000024654	427	330	223	233	91	62	19	31
ENSMUSG00000024658	348	298	286	212	14	16	14	21
ENSMUSG00000024659	474	712	503	530	42	40	85	49
ENSMUSG00000024660	338	259	236	295	18	33	14	20
ENSMUSG00000024661	175	181	321	273	19	22	24	41
ENSMUSG00000024663	10	15	14	16	0	2	1	1
ENSMUSG00000024664	22	12	15	10	2	0	0	0
ENSMUSG00000024665	1157	527	507	428	63	52	91	51
ENSMUSG00000024666	102	106	59	64	6	19	13	4
ENSMUSG00000024667	1716	853	851	745	192	221	70	73
ENSMUSG00000024668	56	76	33	23	20	41	8	14
ENSMUSG00000024669	190	133	76	86	4	5	1	4
ENSMUSG00000024670	230	145	399	181	51	25	29	25
ENSMUSG00000024672	174	163	225	132	14	46	12	24
ENSMUSG00000024673	204	267	233	215	48	76	44	88
ENSMUSG00000024675	84	166	62	236	21	26	20	15
ENSMUSG00000024677	135	213	105	114	15	26	17	15
ENSMUSG00000024678	90	119	139	155	9	23	22	7
ENSMUSG00000024679	92	95	81	132	59	40	32	54
ENSMUSG00000024680	74	129	163	122	6	15	8	13
ENSMUSG00000024681	15	13	16	21	2	2	8	6
ENSMUSG00000024682	199	139	228	208	46	46	40	25
ENSMUSG00000024683	342	406	190	164	50	53	36	45
ENSMUSG00000024687	684	436	919	1125	134	170	130	78
ENSMUSG00000024691	82	67	267	165	12	11	12	23
ENSMUSG00000024694	155	234	55	70	10	26	7	15
ENSMUSG00000024695	369	208	274	376	28	51	35	61
ENSMUSG00000024696	33	58	66	58	14	9	4	1
ENSMUSG00000024697	789	338	349	376	183	146	192	151
ENSMUSG00000024712	32	98	114	68	1	1	1	1
ENSMUSG00000024713	345	278	114	264	19	29	34	18
ENSMUSG00000024725	74	118	102	55	6	5	10	5
ENSMUSG00000024726	17	51	66	55	4	9	12	4
ENSMUSG00000024727	337	243	383	351	28	23	32	25
ENSMUSG00000024728	83	48	69	51	2	5	2	2
ENSMUSG00000024729	91	84	67	101	5	2	4	5
ENSMUSG00000024730	335	311	168	179	51	20	42	62
ENSMUSG00000024731	209	491	347	338	25	13	17	32
ENSMUSG00000024732	122	177	165	164	27	29	33	19
ENSMUSG00000024734	118	218	256	236	17	41	32	27
ENSMUSG00000024735	232	219	664	560	45	54	66	64
ENSMUSG00000024736	381	350	970	745	108	94	169	354
ENSMUSG00000024737	51	46	27	46	3	6	3	6
ENSMUSG00000024738	246	124	196	178	25	11	16	13
ENSMUSG00000024740	78	105	54	53	45	37	2	2
ENSMUSG00000024742	124	138	77	30	9	23	13	13
ENSMUSG00000024743	196	319	112	148	22	24	13	10
ENSMUSG00000024747	463	423	364	441	91	69	29	68
ENSMUSG00000024749	232	207	153	226	32	29	17	22
ENSMUSG00000024750	190	122	93	98	5	5	13	10
ENSMUSG00000024754	253	331	283	374	59	85	60	60
ENSMUSG00000024757	200	165	127	133	25	18	35	22
ENSMUSG00000024758	91	67	75	81	20	16	12	15
ENSMUSG00000024759	75	101	67	78	2	7	16	10
ENSMUSG00000024761	412	291	430	294	30	26	22	25
ENSMUSG00000024764	252	147	278	166	27	15	54	43
ENSMUSG00000024766	26	40	39	51	1	16	12	14
ENSMUSG00000024767	431	109	130	103	24	27	16	24
ENSMUSG00000024768	88	80	62	149	15	34	22	21
ENSMUSG00000024769	19	34	10	7	5	4	2	1
ENSMUSG00000024770	213	157	86	83	9	12	12	18
ENSMUSG00000024771	388	347	375	725	172	144	107	250
ENSMUSG00000024772	155	196	253	318	21	16	25	25
ENSMUSG00000024773	123	84	133	110	6	15	10	3
ENSMUSG00000024774	530	613	289	251	61	72	25	31
ENSMUSG00000024776	244	357	176	305	3	12	31	11
ENSMUSG00000024777	403	221	124	115	70	91	62	25
ENSMUSG00000024778	102	166	157	143	10	4	5	5
ENSMUSG00000024780	175	105	86	128	15	10	17	6
ENSMUSG00000024781	399	168	219	258	57	43	104	100
ENSMUSG00000024782	808	1337	775	737	90	94	160	106
ENSMUSG00000024784	245	256	335	177	22	27	33	37
ENSMUSG00000024785	208	247	253	261	34	24	18	15
ENSMUSG00000024786	408	336	395	287	18	41	46	25
ENSMUSG00000024787	56	37	51	50	5	5	14	8
ENSMUSG00000024789	39	57	39	31	8	6	1	3
ENSMUSG00000024790	232	170	217	148	24	23	16	12
ENSMUSG00000024791	196	112	362	364	26	38	50	60
ENSMUSG00000024792	254	239	124	88	17	14	18	17
ENSMUSG00000024793	326	462	261	203	23	80	46	50
ENSMUSG00000024795	99	105	72	101	5	15	7	8
ENSMUSG00000024797	81	73	57	104	19	8	11	6
ENSMUSG00000024798	82	67	148	161	6	3	21	11
ENSMUSG00000024799	209	360	315	175	41	46	57	51
ENSMUSG00000024800	140	205	227	161	14	38	32	20
ENSMUSG00000024803	44	29	55	63	3	4	2	6
ENSMUSG00000024805	78	54	55	63	5	7	13	15
ENSMUSG00000024806	33	35	63	36	4	3	4	1
ENSMUSG00000024807	235	421	525	682	22	19	29	54
ENSMUSG00000024810	151	85	221	86	16	6	14	7
ENSMUSG00000024811	105	85	117	69	12	3	5	7
ENSMUSG00000024812	136	128	124	165	15	5	8	9
ENSMUSG00000024815	44	52	24	70	15	7	15	21
ENSMUSG00000024816	76	70	81	39	23	6	8	17
ENSMUSG00000024817	31	43	47	43	3	0	5	1
ENSMUSG00000024818	94	192	344	279	9	6	15	29
ENSMUSG00000024824	69	100	196	149	7	7	12	14
ENSMUSG00000024826	31	44	63	44	1	1	0	0
ENSMUSG00000024827	15	7	2	8	3	4	3	1
ENSMUSG00000024829	25	47	105	101	18	6	26	19
ENSMUSG00000024830	119	97	158	96	21	16	5	18
ENSMUSG00000024831	39	58	85	62	5	13	6	6
ENSMUSG00000024833	43	91	72	71	16	4	14	13
ENSMUSG00000024835	337	232	179	236	53	34	68	41
ENSMUSG00000024837	157	198	187	202	41	35	36	40
ENSMUSG00000024841	78	80	96	88	9	11	20	25
ENSMUSG00000024842	73	94	46	75	46	5	11	20
ENSMUSG00000024843	370	117	99	224	28	21	15	20
ENSMUSG00000024844	177	158	162	156	31	21	51	33
ENSMUSG00000024845	83	119	33	65	7	5	10	15
ENSMUSG00000024846	161	64	138	255	13	20	23	9
ENSMUSG00000024847	130	113	116	122	13	18	56	33
ENSMUSG00000024851	34	64	87	40	2	4	2	4
ENSMUSG00000024853	71	84	64	104	6	9	9	3
ENSMUSG00000024854	216	247	448	549	12	36	28	70
ENSMUSG00000024855	221	319	180	189	19	11	10	13
ENSMUSG00000024856	201	227	95	166	5	3	4	8
ENSMUSG00000024857	321	464	837	1113	65	74	145	70
ENSMUSG00000024858	142	152	78	124	18	25	24	17
ENSMUSG00000024862	191	263	162	168	33	33	37	59
ENSMUSG00000024863	162	97	91	111	4	12	7	5
ENSMUSG00000024866	140	167	235	134	32	18	40	24
ENSMUSG00000024867	254	352	308	342	22	40	24	41
ENSMUSG00000024868	352	255	182	279	15	7	11	17
ENSMUSG00000024869	186	274	303	288	4	9	7	9
ENSMUSG00000024870	101	94	89	131	8	3	4	11
ENSMUSG00000024871	94	125	113	81	19	15	14	15
ENSMUSG00000024873	311	286	321	318	42	60	229	116
ENSMUSG00000024875	159	91	74	208	14	5	18	17
ENSMUSG00000024878	43	97	87	77	8	18	10	13
ENSMUSG00000024883	60	38	69	31	5	8	1	2
ENSMUSG00000024885	11	18	14	11	0	5	0	2
ENSMUSG00000024887	90	118	37	34	6	14	2	4
ENSMUSG00000024889	8	8	6	9	2	0	1	0
ENSMUSG00000024891	277	321	518	869	15	9	29	36
ENSMUSG00000024892	149	172	322	607	16	4	27	34
ENSMUSG00000024896	263	513	579	273	16	23	32	52
ENSMUSG00000024897	370	223	140	178	19	36	12	12
ENSMUSG00000024899	87	34	160	163	13	10	34	52
ENSMUSG00000024900	27	22	36	33	3	3	2	4
ENSMUSG00000024901	342	310	349	424	59	20	53	43
ENSMUSG00000024902	54	35	43	52	10	5	12	13
ENSMUSG00000024903	91	107	86	152	31	26	35	22
ENSMUSG00000024905	846	476	791	665	64	85	49	74
ENSMUSG00000024906	60	133	94	40	13	9	13	28
ENSMUSG00000024907	55	75	49	81	5	10	5	5
ENSMUSG00000024908	31	81	84	89	7	10	4	14
ENSMUSG00000024909	115	300	639	547	14	30	46	42
ENSMUSG00000024910	86	93	107	73	35	53	29	29
ENSMUSG00000024911	200	86	116	169	13	11	42	23
ENSMUSG00000024912	13	22	7	14	1	1	0	1
ENSMUSG00000024913	83	80	202	79	10	9	21	18
ENSMUSG00000024914	433	293	514	508	77	101	58	90
ENSMUSG00000024921	200	366	817	358	12	14	34	59
ENSMUSG00000024922	701	537	493	317	81	54	25	37
ENSMUSG00000024924	23	42	38	51	3	4	4	0
ENSMUSG00000024925	87	111	84	208	24	27	33	41
ENSMUSG00000024926	416	499	277	266	83	60	22	41
ENSMUSG00000024927	69	73	35	38	8	12	10	15
ENSMUSG00000024935	272	197	184	201	10	5	7	4
ENSMUSG00000024936	1379	981	857	1456	57	71	88	77
ENSMUSG00000024937	160	142	209	225	34	44	62	61
ENSMUSG00000024939	338	151	211	195	44	36	34	57
ENSMUSG00000024940	134	117	130	282	43	30	74	46
ENSMUSG00000024941	594	384	753	1141	62	83	97	31
ENSMUSG00000024942	107	69	68	63	7	3	2	6
ENSMUSG00000024943	15	22	6	16	6	8	2	3
ENSMUSG00000024944	63	49	39	22	15	16	5	5
ENSMUSG00000024947	310	170	228	189	44	37	22	34
ENSMUSG00000024948	74	59	63	63	19	36	26	18
ENSMUSG00000024949	119	84	198	185	25	18	3	5
ENSMUSG00000024952	40	40	61	29	2	0	1	4
ENSMUSG00000024953	100	156	63	65	9	26	13	14
ENSMUSG00000024955	64	75	37	23	5	3	4	9
ENSMUSG00000024957	100	117	412	381	12	17	40	30
ENSMUSG00000024958	186	99	103	49	18	23	9	7
ENSMUSG00000024959	77	73	23	40	7	5	0	1
ENSMUSG00000024960	70	54	43	64	4	4	11	1
ENSMUSG00000024962	32	76	84	168	26	21	52	30
ENSMUSG00000024963	467	1030	714	516	65	66	79	105
ENSMUSG00000024965	44	21	50	57	5	13	1	7
ENSMUSG00000024966	714	765	750	438	84	92	102	76
ENSMUSG00000024968	25	59	106	50	3	1	6	3
ENSMUSG00000024969	50	81	142	46	20	11	14	19
ENSMUSG00000024970	338	275	230	246	15	7	34	19
ENSMUSG00000024972	365	538	295	434	57	113	82	53
ENSMUSG00000024973	444	513	485	353	55	68	44	84
ENSMUSG00000024974	138	94	106	116	3	4	9	4
ENSMUSG00000024975	90	90	35	106	8	2	3	3
ENSMUSG00000024976	88	99	14	21	10	14	8	6
ENSMUSG00000024978	65	116	100	73	14	14	9	11
ENSMUSG00000024979	213	307	66	157	19	14	15	20
ENSMUSG00000024981	37	42	55	28	9	2	9	2
ENSMUSG00000024982	388	114	177	309	63	35	28	38
ENSMUSG00000024983	138	167	177	132	9	14	16	23
ENSMUSG00000024985	73	17	29	74	3	15	11	9
ENSMUSG00000024986	88	76	83	39	30	6	29	24
ENSMUSG00000024987	205	151	121	200	68	148	58	108
ENSMUSG00000024989	334	216	130	152	4	32	37	14
ENSMUSG00000024990	334	274	362	261	6	16	19	7
ENSMUSG00000024991	74	36	49	29	4	10	10	6
ENSMUSG00000024992	131	207	88	187	23	27	13	12
ENSMUSG00000024993	328	324	224	440	40	48	52	45
ENSMUSG00000024997	294	215	178	321	34	29	27	32
ENSMUSG00000024998	27	54	40	39	2	4	2	8
ENSMUSG00000024999	62	118	75	88	3	8	2	1
ENSMUSG00000025001	292	289	454	534	24	42	59	36
ENSMUSG00000025002	60	29	32	53	12	13	11	14
ENSMUSG00000025003	184	161	147	171	13	31	9	6
ENSMUSG00000025004	169	203	117	45	31	36	18	14
ENSMUSG00000025006	109	119	93	143	6	12	5	4
ENSMUSG00000025007	670	709	296	626	37	32	52	19
ENSMUSG00000025008	196	92	126	152	31	53	21	16
ENSMUSG00000025010	292	163	179	298	29	29	31	28
ENSMUSG00000025013	59	68	190	123	12	11	7	7
ENSMUSG00000025014	53	126	38	70	9	5	5	10
ENSMUSG00000025016	8	6	7	5	1	1	0	0
ENSMUSG00000025017	45	49	70	59	20	22	40	49
ENSMUSG00000025019	211	213	188	161	50	84	62	120
ENSMUSG00000025020	63	83	100	81	10	5	20	7
ENSMUSG00000025024	56	64	89	102	14	15	16	23
ENSMUSG00000025025	27	27	20	21	1	1	4	2
ENSMUSG00000025026	530	453	431	563	111	63	150	134
ENSMUSG00000025027	494	550	421	449	86	96	96	80
ENSMUSG00000025034	46	31	43	44	3	3	4	3
ENSMUSG00000025035	37	55	16	32	7	5	1	1
ENSMUSG00000025036	151	109	115	200	44	29	55	56
ENSMUSG00000025037	43	21	30	37	1	0	0	4
ENSMUSG00000025038	341	465	443	327	22	36	22	24
ENSMUSG00000025040	31	59	37	22	2	6	7	5
ENSMUSG00000025041	102	41	208	60	13	7	10	3
ENSMUSG00000025043	15	15	10	12	2	5	4	2
ENSMUSG00000025044	92	76	39	73	3	1	4	6
ENSMUSG00000025047	19	30	51	62	1	4	7	2
ENSMUSG00000025049	154	122	135	93	32	7	19	32
ENSMUSG00000025050	18	36	31	15	19	23	10	6
ENSMUSG00000025051	403	738	659	739	87	71	108	124
ENSMUSG00000025056	180	132	189	155	31	63	44	36
ENSMUSG00000025058	486	280	276	176	52	31	38	57
ENSMUSG00000025059	93	97	71	93	29	16	7	6
ENSMUSG00000025060	61	152	195	122	14	23	16	16
ENSMUSG00000025064	112	62	104	66	9	13	5	23
ENSMUSG00000025066	74	101	43	41	7	10	2	4
ENSMUSG00000025068	222	236	265	308	19	10	13	19
ENSMUSG00000025069	716	957	1028	499	45	60	27	31
ENSMUSG00000025075	66	26	27	53	9	1	3	1
ENSMUSG00000025076	217	144	596	357	17	19	26	28
ENSMUSG00000025077	72	82	111	78	25	11	8	11
ENSMUSG00000025078	109	97	117	222	11	8	10	17
ENSMUSG00000025081	10	27	12	7	1	7	1	0
ENSMUSG00000025082	54	28	13	42	16	15	9	8
ENSMUSG00000025083	858	439	472	816	107	105	67	75
ENSMUSG00000025085	308	484	447	573	52	33	39	29
ENSMUSG00000025086	97	88	81	88	23	16	24	8
ENSMUSG00000025089	73	66	41	76	5	10	17	9
ENSMUSG00000025090	804	1178	754	1063	266	296	257	458
ENSMUSG00000025091	252	146	157	74	22	34	11	18
ENSMUSG00000025092	52	72	34	61	10	6	1	2
ENSMUSG00000025094	110	136	201	123	18	7	12	16
ENSMUSG00000025102	102	180	193	229	4	5	8	7
ENSMUSG00000025103	177	155	167	158	8	17	18	24
ENSMUSG00000025104	153	65	93	109	6	6	7	11
ENSMUSG00000025105	813	754	1715	1266	75	83	163	303
ENSMUSG00000025127	132	221	277	344	18	11	28	52
ENSMUSG00000025128	77	63	36	75	14	5	3	6
ENSMUSG00000025129	111	98	171	109	27	9	31	43
ENSMUSG00000025130	94	101	126	136	19	34	51	49
ENSMUSG00000025132	98	110	91	89	5	10	15	9
ENSMUSG00000025133	11	14	9	6	3	6	2	1
ENSMUSG00000025134	376	297	187	194	34	60	3	4
ENSMUSG00000025135	111	104	68	31	10	15	21	17
ENSMUSG00000025137	123	108	140	124	26	51	14	22
ENSMUSG00000025138	81	87	93	165	6	1	5	9
ENSMUSG00000025139	121	166	217	319	62	44	60	63
ENSMUSG00000025140	48	20	44	54	7	7	7	5
ENSMUSG00000025141	93	196	82	189	21	6	19	16
ENSMUSG00000025142	82	55	97	98	7	12	13	21
ENSMUSG00000025144	594	974	316	333	80	51	46	21
ENSMUSG00000025145	55	98	27	56	2	6	6	3
ENSMUSG00000025147	16	19	27	23	2	1	2	2
ENSMUSG00000025150	254	240	227	170	41	36	18	13
ENSMUSG00000025151	86	84	101	70	19	22	37	38
ENSMUSG00000025153	357	371	791	739	45	49	118	87
ENSMUSG00000025154	125	93	56	90	12	9	13	15
ENSMUSG00000025155	133	218	161	163	27	13	25	14
ENSMUSG00000025156	130	102	43	40	9	16	14	5
ENSMUSG00000025157	104	129	142	98	14	20	39	12
ENSMUSG00000025158	61	83	114	187	8	21	19	28
ENSMUSG00000025159	68	52	58	79	13	12	20	31
ENSMUSG00000025161	24	23	22	28	2	0	0	0
ENSMUSG00000025162	132	99	171	218	18	31	15	20
ENSMUSG00000025163	45	38	60	56	3	8	6	2
ENSMUSG00000025165	78	100	45	71	4	13	14	7
ENSMUSG00000025169	68	63	87	63	6	14	9	9
ENSMUSG00000025170	91	66	193	242	12	31	49	25
ENSMUSG00000025171	19	36	22	22	1	2	1	3
ENSMUSG00000025172	146	264	197	284	18	28	18	18
ENSMUSG00000025173	247	256	249	196	20	25	16	39
ENSMUSG00000025175	86	81	93	113	20	23	16	14
ENSMUSG00000025176	19	27	12	12	1	5	2	2
ENSMUSG00000025178	22	27	14	26	1	4	5	2
ENSMUSG00000025184	133	160	124	312	18	14	38	27
ENSMUSG00000025185	805	623	1045	1164	186	88	386	280
ENSMUSG00000025188	103	158	97	163	7	13	12	11
ENSMUSG00000025189	27	48	111	48	16	9	46	22
ENSMUSG00000025190	134	192	243	325	17	17	44	18
ENSMUSG00000025192	104	89	91	135	2	14	8	11
ENSMUSG00000025193	63	43	64	67	4	5	3	4
ENSMUSG00000025194	263	292	512	500	85	64	53	53
ENSMUSG00000025195	67	22	34	71	4	2	4	7
ENSMUSG00000025196	301	207	294	434	28	28	16	53
ENSMUSG00000025197	103	159	79	120	11	10	12	12
ENSMUSG00000025198	607	531	304	518	108	114	80	150
ENSMUSG00000025199	110	101	53	24	33	9	15	14
ENSMUSG00000025200	99	70	245	186	7	6	18	27
ENSMUSG00000025201	205	294	116	219	28	34	10	19
ENSMUSG00000025202	293	970	244	454	130	84	95	55
ENSMUSG00000025203	607	503	496	282	26	24	35	18
ENSMUSG00000025204	260	235	268	126	9	16	8	15
ENSMUSG00000025207	30	25	54	31	5	9	3	8
ENSMUSG00000025208	48	78	69	138	4	9	12	12
ENSMUSG00000025209	140	187	268	159	25	17	15	22
ENSMUSG00000025212	134	213	158	141	21	22	12	31
ENSMUSG00000025213	436	332	591	963	32	60	84	82
ENSMUSG00000025215	131	107	515	422	13	7	31	28
ENSMUSG00000025216	79	48	83	109	5	8	8	11
ENSMUSG00000025217	119	93	103	141	8	15	16	12
ENSMUSG00000025218	67	69	57	36	22	11	6	5
ENSMUSG00000025219	798	904	820	544	92	93	139	104
ENSMUSG00000025220	229	351	277	319	37	36	39	43
ENSMUSG00000025221	62	138	190	177	3	8	11	20
ENSMUSG00000025223	368	390	306	297	67	69	42	47
ENSMUSG00000025224	6	8	1	4	1	1	0	2
ENSMUSG00000025225	44	31	28	48	6	2	7	0
ENSMUSG00000025226	82	74	34	36	11	6	9	5
ENSMUSG00000025227	26	31	30	41	4	2	1	5
ENSMUSG00000025228	117	126	121	82	10	11	7	7
ENSMUSG00000025229	218	259	166	259	41	63	47	40
ENSMUSG00000025231	31	87	77	72	8	7	7	4
ENSMUSG00000025232	300	179	286	370	31	25	15	14
ENSMUSG00000025234	393	357	423	199	33	14	33	25
ENSMUSG00000025235	625	498	347	699	104	213	63	52
ENSMUSG00000025236	40	118	151	80	4	6	9	19
ENSMUSG00000025237	3	15	15	13	1	2	1	3
ENSMUSG00000025239	89	105	98	56	4	9	4	11
ENSMUSG00000025240	185	208	111	33	5	18	13	8
ENSMUSG00000025241	326	190	166	122	44	68	60	72
ENSMUSG00000025243	179	93	73	168	20	27	19	21
ENSMUSG00000025245	435	517	339	94	31	55	16	8
ENSMUSG00000025246	501	507	344	267	33	17	20	21
ENSMUSG00000025255	513	275	345	267	40	62	34	45
ENSMUSG00000025257	326	363	327	329	20	20	55	46
ENSMUSG00000025260	158	253	156	233	23	30	55	34
ENSMUSG00000025261	46	58	61	96	11	8	8	13
ENSMUSG00000025262	80	89	167	196	40	19	18	30
ENSMUSG00000025264	151	72	107	76	12	15	11	13
ENSMUSG00000025265	496	239	518	475	51	102	109	121
ENSMUSG00000025266	528	527	547	416	19	80	143	58
ENSMUSG00000025268	126	103	138	135	8	11	15	22
ENSMUSG00000025269	14	15	28	32	1	4	0	5
ENSMUSG00000025270	98	118	163	85	26	15	25	12
ENSMUSG00000025271	28	54	46	76	2	3	4	3
ENSMUSG00000025272	178	166	168	80	20	39	31	44
ENSMUSG00000025277	222	346	313	264	36	53	17	4
ENSMUSG00000025278	657	303	316	442	109	71	91	227
ENSMUSG00000025279	304	403	302	279	31	39	28	38
ENSMUSG00000025280	89	80	67	55	8	7	11	24
ENSMUSG00000025283	281	291	647	808	49	73	104	86
ENSMUSG00000025287	87	83	104	80	6	14	12	22
ENSMUSG00000025288	739	522	1001	801	108	98	26	46
ENSMUSG00000025289	230	343	220	208	33	39	39	55
ENSMUSG00000025290	239	352	284	320	31	27	36	15
ENSMUSG00000025314	77	78	93	82	15	16	6	5
ENSMUSG00000025316	106	150	373	281	6	11	39	13
ENSMUSG00000025317	361	384	218	403	33	48	37	41
ENSMUSG00000025318	1042	1352	2116	1557	185	168	296	366
ENSMUSG00000025321	100	235	239	202	52	31	27	62
ENSMUSG00000025323	363	210	159	324	29	40	39	24
ENSMUSG00000025324	262	245	242	216	8	20	21	20
ENSMUSG00000025326	50	33	52	58	7	6	7	2
ENSMUSG00000025328	137	77	69	107	11	4	12	10
ENSMUSG00000025329	94	128	216	217	12	11	37	23
ENSMUSG00000025330	67	46	103	134	9	13	6	2
ENSMUSG00000025332	260	346	496	452	33	27	15	20
ENSMUSG00000025333	35	33	22	48	1	4	5	4
ENSMUSG00000025337	222	153	154	189	23	31	18	50
ENSMUSG00000025340	77	164	88	94	28	10	21	24
ENSMUSG00000025347	204	160	142	149	4	5	8	18
ENSMUSG00000025348	1025	3877	4778	2642	210	295	104	172
ENSMUSG00000025350	143	123	113	47	22	6	37	15
ENSMUSG00000025351	86	27	43	76	5	2	6	4
ENSMUSG00000025352	342	332	130	434	28	15	21	26
ENSMUSG00000025353	145	199	119	111	2	27	13	9
ENSMUSG00000025354	104	74	74	102	20	6	40	31
ENSMUSG00000025355	158	168	174	193	14	18	23	18
ENSMUSG00000025357	117	117	164	99	6	17	10	19
ENSMUSG00000025358	1430	1159	1198	595	91	104	58	27
ENSMUSG00000025359	86	71	117	147	12	15	30	34
ENSMUSG00000025362	171	104	154	94	32	14	16	24
ENSMUSG00000025364	286	454	694	743	105	148	82	142
ENSMUSG00000025366	51	40	65	19	3	2	2	2
ENSMUSG00000025369	65	88	81	88	16	17	9	26
ENSMUSG00000025370	278	204	164	131	38	24	21	10
