GeneID	RNA.WT1	RNA.WT2	RNA.KO1	RNA.KO2	RPF.WT1	RPF.WT2	RPF.KO1	RPF.KO2
ENSG00000286261	0	0	0	0	0	0	0	0
ENSG00000286262	0	2	2	1				
ENSG00000286263	0	0	3	0				
ENSG00000286264	0	0	0	0	0	0	0	0
ENSG00000286265	0	0	0	0	0	0	0	0
ENSG00000286266	0	0	0	0				
ENSG00000286267	0	0	0	0				
ENSG00000286268	0	0	1	0	0	1	0	0
ENSG00000286269	0	0	0	0				
ENSG00000286270	0	0	0	0				
ENSG00000286271	0	0	0	0				
ENSG00000286272	0	0	0	0				
ENSG00000286273	0	0	0	0				
ENSG00000286274	0	0	0	0				
ENSG00000286275	0	0	0	0				
ENSG00000286276	0	0	0	0				
ENSG00000286277	0	0	0	0				
ENSG00000286278	0	0	0	0				
ENSG00000286279	0	0	0	0				
ENSG00000286280	0	1	0	0				
ENSG00000286281	0	0	0	0				
ENSG00000286282	0	0	0	0				
ENSG00000286283	0	0	0	0				
ENSG00000286284	51	38	39	25				
ENSG00000286285	0	0	0	0				
ENSG00000286286	0	0	0	0				
ENSG00000286288	0	0	0	0				
ENSG00000286289	0	0	0	0				
ENSG00000286290	0	0	0	0				
ENSG00000286291	0	0	0	0				
ENSG00000286292	0	0	2	0				
ENSG00000286293	0	0	0	0				
ENSG00000286294	0	0	0	0				
ENSG00000286295	0	0	0	0				
ENSG00000286296	0	0	0	0				
ENSG00000286297	0	0	0	0				
ENSG00000286299	2	2	5	1				
ENSG00000286300	0	0	0	0				
ENSG00000286301	0	0	0	0				
ENSG00000286302	2	1	0	0				
ENSG00000286303	0	0	0	0				
ENSG00000286305	3	7	5	1				
ENSG00000286306	0	0	0	0				
ENSG00000286307	0	0	0	0				
ENSG00000286308	0	0	0	0				
ENSG00000286309	0	0	0	0				
ENSG00000286310	1	2	2	0				
ENSG00000286311	0	8	0	2				
ENSG00000286312	0	0	3	0				
ENSG00000286313	0	0	0	0				
ENSG00000286314	0	0	0	0				
ENSG00000286315	1	0	0	2				
ENSG00000286316	0	0	0	0				
ENSG00000286317	0	0	0	0				
ENSG00000286318	0	0	0	0				
ENSG00000286319	0	1	0	1				
ENSG00000286320	0	0	0	1				
ENSG00000286321	0	0	0	0				
ENSG00000286322	1	0	0	0				
ENSG00000286323	0	0	0	0				
ENSG00000286324	0	0	0	0				
ENSG00000286325	0	0	0	0				
ENSG00000286326	0	0	0	0				
ENSG00000286327	1	0	0	0				
ENSG00000286328	0	0	0	0				
ENSG00000286329	6	11	6	6				
ENSG00000286330	0	0	0	0				
ENSG00000286331	0	8	5	5				
ENSG00000286332	0	0	0	0				
ENSG00000286333	0	0	0	0				
ENSG00000286334	0	0	0	0				
ENSG00000286335	2	0	0	0				
ENSG00000286337	0	0	0	1				
ENSG00000286338	0	1	0	0				
ENSG00000286339	0	0	0	0				
ENSG00000286340	17	13	4	15				
ENSG00000286341	0	0	0	2				
ENSG00000286342	0	0	0	0				
ENSG00000286343	0	0	0	0				
ENSG00000286344	0	0	0	0				
ENSG00000286345	0	0	0	0				
ENSG00000286346	0	0	0	0				
ENSG00000286347	0	0	0	0				
ENSG00000286348	0	0	0	0				
ENSG00000286349	0	0	0	1				
ENSG00000286350	0	0	0	0				
ENSG00000286351	0	0	0	0				
ENSG00000286352	0	0	1	0				
ENSG00000286353	0	0	0	0				
ENSG00000286354	0	0	0	0				
ENSG00000286355	0	0	0	3				
ENSG00000286356	0	0	0	0				
ENSG00000286357	0	0	0	0				
ENSG00000286358	30	21	19	59				
ENSG00000286359	2	0	0	0				
ENSG00000286360	5	2	6	1				
ENSG00000286361	0	0	0	0				
ENSG00000286362	0	2	3	0				
ENSG00000286363	0	0	0	0				
ENSG00000286364	0	0	0	0				
ENSG00000286365	0	0	0	2				
ENSG00000286366	7	10	7	4				
ENSG00000286367	11	1	0	4				
ENSG00000286368	0	0	0	0				
ENSG00000286369	8	7	4	2				
ENSG00000286370	0	0	0	0				
ENSG00000286371	0	0	0	0				
ENSG00000286372	0	0	0	0				
ENSG00000286373	0	2	1	3				
ENSG00000286374	0	0	0	0				
ENSG00000286375	0	1	4	2				
ENSG00000286376	0	0	0	0				
ENSG00000286377	0	0	0	0				
ENSG00000286378	0	0	0	0				
ENSG00000286379	2	1	1	2				
ENSG00000286380	0	0	0	0				
ENSG00000286381	0	0	0	0				
ENSG00000286382	0	0	0	0				
ENSG00000286383	0	0	0	0				
ENSG00000286384	0	0	0	0				
ENSG00000286385	6	11	2	2				
ENSG00000286386	0	0	0	0				
ENSG00000286387	0	0	0	0				
ENSG00000286388	289	309	234	275				
ENSG00000286389	1	1	0	0				
ENSG00000286390	0	0	0	0				
ENSG00000286391	0	2	0	0				
ENSG00000286393	0	0	0	0				
ENSG00000286394	0	0	0	0				
ENSG00000286395	0	0	0	0				
ENSG00000286396	0	3	1	0				
ENSG00000286397	0	0	0	0				
ENSG00000286398	0	0	0	0				
ENSG00000286399	0	0	0	0				
ENSG00000286400	0	0	0	0				
ENSG00000286401	0	0	2	2				
ENSG00000286402	0	0	0	0				
ENSG00000286403	46	49	35	44				
ENSG00000286404	0	0	0	1				
ENSG00000286405	0	0	0	0				
ENSG00000286406	13	21	33	40				
ENSG00000286407	0	2	4	0				
ENSG00000286408	11	6	11	10				
ENSG00000286409	0	0	0	0				
ENSG00000286410	0	0	0	0				
ENSG00000286411	0	0	0	0				
ENSG00000286412	0	0	0	0				
ENSG00000286413	0	0	0	0				
ENSG00000286414	0	0	0	0				
ENSG00000286415	0	0	0	0				
ENSG00000286416	14	9	9	3				
ENSG00000286417	0	0	0	0				
ENSG00000286418	0	0	0	0				
ENSG00000286419	0	0	0	0				
ENSG00000286420	0	0	0	0				
ENSG00000286421	0	0	0	0				
ENSG00000286422	10	2	7	12				
ENSG00000286423	0	0	0	0				
ENSG00000286424	3	0	0	0				
ENSG00000286425	0	0	0	0				
ENSG00000286426	0	0	0	0				
ENSG00000286427	0	0	0	0				
ENSG00000286428	0	0	0	0				
ENSG00000286429	0	0	0	2				
ENSG00000286430	3	1	1	6				
ENSG00000286431	24	7	17	10				
ENSG00000286432	0	0	0	0				
ENSG00000286433	0	0	0	0				
ENSG00000286434	0	0	0	0				
ENSG00000286435	0	0	0	0				
ENSG00000286436	0	0	0	0				
ENSG00000286437	0	0	0	2				
ENSG00000286438	0	0	0	0				
ENSG00000286439	0	0	0	0				
ENSG00000286440	0	0	0	0				
ENSG00000286441	0	0	0	0				
ENSG00000286442	0	0	0	0				
ENSG00000286443	2	0	0	0				
ENSG00000286444	1	1	0	2				
ENSG00000286445	7	10	4	4				
ENSG00000286446	0	0	0	0				
ENSG00000286447	0	2	1	0				
ENSG00000286448	0	0	0	0				
ENSG00000286449	0	0	0	0				
ENSG00000286450	0	0	0	0				
ENSG00000286451	0	0	0	0				
ENSG00000286452	0	0	0	0				
ENSG00000286453	0	0	0	0				
ENSG00000286454	0	0	0	0				
ENSG00000286455	0	0	0	0				
ENSG00000286456	0	0	0	0				
ENSG00000286457	0	0	0	0				
ENSG00000286458	0	0	0	0				
ENSG00000286459	0	0	0	0				
ENSG00000286460	0	2	0	0				
ENSG00000286461	0	0	0	0				
ENSG00000286462	0	0	0	0				
ENSG00000286463	0	0	0	0				
ENSG00000286464	0	0	0	0				
ENSG00000286465	0	0	0	0				
ENSG00000286466	0	0	0	0				
ENSG00000286467	0	0	0	0				
ENSG00000286468	0	0	0	0				
ENSG00000286469	0	0	0	0				
ENSG00000286470	0	0	0	0				
ENSG00000286471	0	0	0	0				
ENSG00000286472	0	0	0	0				
ENSG00000286473	0	2	0	2				
ENSG00000286474	0	0	0	0				
ENSG00000286475	0	0	0	0				
ENSG00000286476	0	0	0	0				
ENSG00000286477	0	0	0	0				
ENSG00000286478	1	1	0	2				
ENSG00000286479	1	4	0	0				
ENSG00000286480	0	0	1	0				
ENSG00000286481	8	7	0	0				
ENSG00000286482	9	4	9	5				
ENSG00000286483	0	0	0	0				
ENSG00000286484	0	0	0	0				
ENSG00000286485	2	0	2	2				
ENSG00000286486	0	0	0	0				
ENSG00000286487	0	0	0	0				
ENSG00000286488	2	1	2	0				
ENSG00000286489	1	3	5	1				
ENSG00000286490	0	0	0	0				
ENSG00000286491	0	0	0	0				
ENSG00000286492	0	0	0	0				
ENSG00000286493	0	0	0	0				
ENSG00000286494	0	0	0	0				
ENSG00000286495	0	0	0	0				
ENSG00000286496	0	0	0	0				
ENSG00000286497	0	0	0	0				
ENSG00000286498	0	0	0	0				
ENSG00000286499	0	0	0	0				
ENSG00000286500	0	0	0	0				
ENSG00000286501	0	0	0	0				
ENSG00000286502	0	0	0	0				
ENSG00000286503	3	0	4	9				
ENSG00000286504	0	0	0	0				
ENSG00000286505	0	0	0	0				
ENSG00000286506	0	0	0	0				
ENSG00000286507	0	0	0	0				
ENSG00000286508	0	0	0	0				
ENSG00000286509	0	0	0	0				
ENSG00000286510	0	0	0	0				
ENSG00000286511	0	0	0	0				
ENSG00000286512	2	0	1	0				
ENSG00000286513	0	0	0	0				
ENSG00000286514	0	0	0	0				
ENSG00000286515	0	0	0	0				
ENSG00000286516	0	0	0	0				
ENSG00000286517	0	0	0	0				
ENSG00000286518	0	0	0	0				
ENSG00000286519	0	0	0	0				
ENSG00000286520	0	0	0	0				
ENSG00000286521	0	0	0	0				
ENSG00000286522	5	3	4	2	3695	5536	7759	6004
ENSG00000286523	7	2	3	10				
ENSG00000286524	0	0	0	0				
ENSG00000286525	0	0	0	0				
ENSG00000286526	0	0	0	0				
ENSG00000286527	3	2	8	0				
ENSG00000286528	0	0	0	0				
ENSG00000286529	0	2	2	1				
ENSG00000286530	0	0	0	0				
ENSG00000286531	0	0	0	0				
ENSG00000286532	71	78	58	90				
ENSG00000286533	0	0	0	1				
ENSG00000286534	0	0	0	0				
ENSG00000286535	3	3	10	6				
ENSG00000286536	0	0	0	0				
ENSG00000286537	0	0	1	0				
ENSG00000286538	1	0	0	0				
ENSG00000286539	0	0	0	0				
ENSG00000286540	0	0	0	0				
ENSG00000286541	0	0	0	0				
ENSG00000286542	0	1	0	0				
ENSG00000286543	0	0	0	0				
ENSG00000286544	0	0	0	0				
ENSG00000286545	4	7	2	5				
ENSG00000286546	0	0	0	0				
ENSG00000286547	0	0	0	0				
ENSG00000286548	2	2	2	2				
ENSG00000286549	11	7	0	0				
ENSG00000286550	2	0	0	1				
ENSG00000286551	0	0	0	0				
ENSG00000286552	0	0	0	0				
ENSG00000286553	1	0	0	0				
ENSG00000286554	0	0	0	0				
ENSG00000286555	3	10	4	7				
ENSG00000286556	0	0	0	0				
ENSG00000286557	0	0	0	0				
ENSG00000286558	0	0	1	0				
ENSG00000286559	1	1	3	2				
ENSG00000286561	0	0	0	0				
ENSG00000286562	1	0	2	1				
ENSG00000286563	0	0	0	0				
ENSG00000286564	0	0	0	0				
ENSG00000286565	0	0	0	0				
ENSG00000286566	0	0	0	0				
ENSG00000286567	0	0	0	0				
ENSG00000286568	0	0	0	0				
ENSG00000286569	0	0	0	0				
ENSG00000286570	0	0	0	0				
ENSG00000286571	0	0	0	0				
ENSG00000286572	0	0	0	0				
ENSG00000286573	0	0	0	0				
ENSG00000286575	6	3	6	2				
ENSG00000286576	1	0	0	0				
ENSG00000286577	0	0	1	0				
ENSG00000286578	0	0	0	0				
ENSG00000286579	6	4	2	0				
ENSG00000286580	0	0	1	0				
ENSG00000286581	0	3	0	0				
ENSG00000286582	0	0	0	0				
ENSG00000286583	0	0	0	0				
ENSG00000286584	1	2	1	1				
ENSG00000286585	20	6	4	6				
ENSG00000286586	0	0	0	0				
ENSG00000286587	1	1	0	0				
ENSG00000286588	0	1	0	8				
ENSG00000286589	0	0	0	0				
ENSG00000286590	0	0	0	0				
ENSG00000286591	0	0	0	0				
ENSG00000286592	0	0	0	0				
ENSG00000286593	0	0	0	0				
ENSG00000286594	0	0	0	0				
ENSG00000286595	0	0	0	0				
ENSG00000286596	0	0	0	0				
ENSG00000286597	0	0	0	0				
ENSG00000286598	0	0	0	0				
ENSG00000286599	0	2	1	1				
ENSG00000286600	0	0	0	0				
ENSG00000286601	0	0	0	0				
ENSG00000286602	2	4	0	1				
ENSG00000286603	0	0	0	0				
ENSG00000286604	0	0	0	0				
ENSG00000286605	0	0	0	0				
ENSG00000286606	14	12	11	11				
ENSG00000286607	0	0	0	0				
ENSG00000286608	5	7	2	4				
ENSG00000286609	0	0	0	0				
ENSG00000286610	8	4	4	8				
ENSG00000286611	0	0	0	0				
ENSG00000286612	0	0	0	0				
ENSG00000286613	2	4	6	13				
ENSG00000286614	14	12	13	15				
ENSG00000286615	0	0	0	0				
ENSG00000286616	2	2	2	4				
ENSG00000286617	0	0	0	0				
ENSG00000286618	4	0	1	2				
ENSG00000286619	6	4	2	1				
ENSG00000286620	0	0	0	0				
ENSG00000286621	0	0	0	0				
ENSG00000286622	0	0	0	0				
ENSG00000286623	0	0	0	0				
ENSG00000286624	0	0	0	0				
ENSG00000286625	0	0	0	0				
ENSG00000286626	5	1	2	0				
ENSG00000286627	0	0	0	0				
ENSG00000286628	0	0	0	0				
ENSG00000286629	1	0	2	2				
ENSG00000286630	0	0	0	0				
ENSG00000286631	0	0	0	0				
ENSG00000286632	0	0	0	0				
ENSG00000286633	0	0	0	0				
ENSG00000286634	2	0	3	9				
ENSG00000286635	0	0	0	0				
ENSG00000286636	1	0	0	1				
ENSG00000286637	0	0	0	0				
ENSG00000286638	0	1	0	0				
ENSG00000286639	0	0	0	0				
ENSG00000286640	0	0	0	0				
ENSG00000286641	0	0	0	0				
ENSG00000286642	0	0	0	0				
ENSG00000286643	0	0	0	0				
ENSG00000286644	0	0	0	1				
ENSG00000286645	0	0	0	0				
ENSG00000286646	0	0	0	0				
ENSG00000286647	0	0	0	0				
ENSG00000286648	0	0	0	0				
ENSG00000286649	0	0	0	0				
ENSG00000286650	4	4	0	4				
ENSG00000286651	0	0	0	0				
ENSG00000286652	3	0	5	1				
ENSG00000286653	0	0	0	0				
ENSG00000286654	0	0	0	0				
ENSG00000286655	0	1	1	0				
ENSG00000286656	6	6	2	8				
ENSG00000286657	0	0	0	1				
ENSG00000286658	0	0	0	0				
ENSG00000286659	1	3	2	0				
ENSG00000286660	0	0	0	0				
ENSG00000286661	0	0	0	0				
ENSG00000286662	2	4	3	3				
ENSG00000286663	0	0	0	0				
ENSG00000286664	0	0	0	0				
ENSG00000286665	0	0	0	0				
ENSG00000286666	0	0	0	0				
ENSG00000286667	0	0	0	0				
ENSG00000286668	0	0	0	0				
ENSG00000286669	7	10	22	16				
ENSG00000286670	0	0	0	1				
ENSG00000286671	0	0	0	0				
ENSG00000286672	0	0	0	5				
ENSG00000286674	0	0	0	0				
ENSG00000286675	0	0	0	0				
ENSG00000286676	0	2	0	0				
ENSG00000286677	0	1	0	2				
ENSG00000286678	0	0	0	0				
ENSG00000286679	0	0	0	0				
ENSG00000286680	0	0	0	0				
ENSG00000286681	6	6	6	9				
ENSG00000286682	4	2	0	1				
ENSG00000286683	0	0	0	0				
ENSG00000286684	0	0	0	0				
ENSG00000286685	0	0	0	0				
ENSG00000286686	0	0	0	0				
ENSG00000286687	0	0	0	0				
ENSG00000286688	0	0	2	1				
ENSG00000286689	0	4	5	2				
ENSG00000286690	0	0	0	0				
ENSG00000286691	0	0	0	0				
ENSG00000286692	6	6	1	4				
ENSG00000286693	0	0	0	0				
ENSG00000286694	0	0	0	0				
ENSG00000286695	0	0	0	0				
ENSG00000286696	4	1	0	0				
ENSG00000286697	0	0	0	0				
ENSG00000286698	0	0	0	0				
ENSG00000286699	24	29	15	25				
ENSG00000286700	0	0	0	0				
ENSG00000286701	0	0	0	0				
ENSG00000286703	4	1	3	3				
ENSG00000286704	0	0	0	0				
ENSG00000286705	0	0	0	0				
ENSG00000286707	1	0	0	0				
ENSG00000286708	2	5	0	5				
ENSG00000286709	0	0	0	0				
ENSG00000286710	0	0	0	0				
ENSG00000286711	3	0	0	0				
ENSG00000286712	0	0	0	0				
ENSG00000286713	0	0	0	0				
ENSG00000286714	43	31	34	35				
ENSG00000286715	0	0	0	0				
ENSG00000286716	0	0	0	0				
ENSG00000286717	0	0	0	0				
ENSG00000286718	0	0	0	0				
ENSG00000286719	0	0	0	0				
ENSG00000286720	0	0	0	0				
ENSG00000286721	6	0	0	0				
ENSG00000286722	3	0	2	0				
ENSG00000286723	0	0	0	0				
ENSG00000286724	28	23	13	12				
ENSG00000286725	0	0	0	0				
ENSG00000286727	0	0	0	0				
ENSG00000286728	0	0	0	0				
ENSG00000286729	5	2	4	4				
ENSG00000286730	0	0	0	1				
ENSG00000286731	0	0	0	0				
ENSG00000286732	6	2	4	2				
ENSG00000286733	0	1	1	0				
ENSG00000286734	6	2	0	0				
ENSG00000286735	0	0	0	0				
ENSG00000286736	0	0	0	0				
ENSG00000286737	0	0	0	0				
ENSG00000286738	0	0	0	0				
ENSG00000286739	0	0	0	0				
ENSG00000286740	0	0	0	0				
ENSG00000286741	0	0	0	0				
ENSG00000286742	7	3	5	3				
ENSG00000286743	0	0	0	0				
ENSG00000286744	0	0	0	0				
ENSG00000286745	0	0	0	0				
ENSG00000286746	9	6	5	14				
ENSG00000286747	12	28	6	11				
ENSG00000286748	0	0	0	0				
ENSG00000286749	0	0	0	0				
ENSG00000286750	0	0	0	0				
ENSG00000286751	1	0	0	0				
ENSG00000286752	0	0	0	0				
ENSG00000286753	14	7	8	14				
ENSG00000286754	0	0	0	0				
ENSG00000286755	7	0	7	1				
ENSG00000286756	0	0	0	0				
ENSG00000286757	2	1	3	0				
ENSG00000286758	0	0	0	0				
ENSG00000286759	0	0	0	0				
ENSG00000286760	10	10	5	0				
ENSG00000286761	0	0	0	0				
ENSG00000286763	0	0	0	0				
ENSG00000286764	0	0	0	0				
ENSG00000286765	0	0	0	0				
ENSG00000286766	0	0	0	0				
ENSG00000286767	0	0	0	0				
ENSG00000286769	0	3	0	0				
ENSG00000286770	0	0	0	0				
ENSG00000286771	0	0	0	0				
ENSG00000286772	0	0	0	0				
ENSG00000286773	0	0	0	0				
ENSG00000286774	0	0	0	0				
ENSG00000286775	0	0	0	0				
ENSG00000286776	0	0	0	0				
ENSG00000286777	0	1	0	0				
ENSG00000286778	0	0	0	0				
ENSG00000286779	0	0	0	0				
ENSG00000286780	0	0	0	0				
ENSG00000286781	0	10	1	0				
ENSG00000286782	0	0	0	0				
ENSG00000286784	0	0	0	0				
ENSG00000286785	0	0	0	0				
ENSG00000286786	4	0	3	5				
ENSG00000286787	5	6	2	3				
ENSG00000286788	0	0	0	0				
ENSG00000286789	0	0	0	0				
ENSG00000286790	0	0	0	0				
ENSG00000286791	20	20	3	12				
ENSG00000286792	0	0	0	0				
ENSG00000286793	0	0	0	0				
ENSG00000286794	0	0	0	0				
ENSG00000286795	0	2	0	0				
ENSG00000286796	0	1	0	0				
ENSG00000286797	14	5	9	18				
ENSG00000286798	0	0	0	0				
ENSG00000286799	4	1	1	2				
ENSG00000286800	0	0	0	0				
ENSG00000286801	0	0	0	0				
ENSG00000286802	15	4	9	3				
ENSG00000286803	0	0	4	1				
ENSG00000286804	0	0	0	0				
ENSG00000286805	0	0	0	0				
ENSG00000286806	0	0	0	0				
ENSG00000286807	0	0	0	0				
ENSG00000286808	9	18	11	4				
ENSG00000286809	0	0	0	0				
ENSG00000286810	4	0	0	2				
ENSG00000286811	0	0	0	0				
ENSG00000286812	0	0	1	0				
ENSG00000286813	0	2	0	3				
ENSG00000286815	0	0	0	0				
ENSG00000286816	0	0	0	0				
ENSG00000286817	0	0	0	0				
ENSG00000286818	0	0	0	0				
ENSG00000286819	0	0	0	0				
ENSG00000286820	0	0	0	0				
ENSG00000286821	0	0	0	0				
ENSG00000286822	0	0	0	0				
ENSG00000286823	0	0	0	0				
ENSG00000286824	0	0	0	0				
ENSG00000286825	2	0	1	3				
ENSG00000286826	0	0	0	0				
ENSG00000286827	0	0	0	0				
ENSG00000286828	1	3	1	0				
ENSG00000286829	0	0	0	0				
ENSG00000286830	0	2	3	2				
ENSG00000286831	0	0	0	0				
ENSG00000286832	0	0	0	0				
ENSG00000286833	0	0	0	0				
ENSG00000286834	0	3	2	5				
ENSG00000286835	28	3	4	7				
ENSG00000286836	3	0	0	2				
ENSG00000286837	2	0	0	5				
ENSG00000286838	0	0	0	0				
ENSG00000286839	0	0	0	0				
ENSG00000286840	0	0	0	0				
ENSG00000286841	0	0	0	0				
ENSG00000286842	0	0	0	0				
ENSG00000286843	0	0	0	1				
ENSG00000286844	0	0	0	0				
ENSG00000286845	0	0	0	0				
ENSG00000286846	2	0	0	3				
ENSG00000286847	0	0	0	0				
ENSG00000286848	0	0	0	0				
ENSG00000286849	0	0	0	0				
ENSG00000286850	0	0	1	0				
ENSG00000286851	0	0	0	0				
ENSG00000286852	0	0	0	0				
ENSG00000286853	0	0	0	0				
ENSG00000286854	0	0	0	0				
ENSG00000286855	2	0	0	1				
ENSG00000286856	2	1	1	0				
ENSG00000286857	0	0	0	0				
ENSG00000286858	0	0	0	0				
ENSG00000286859	1	1	0	1				
ENSG00000286860	0	0	0	0				
ENSG00000286861	1	1	2	3				
ENSG00000286862	0	0	0	0				
ENSG00000286863	0	0	0	0				
ENSG00000286864	1	3	4	0				
ENSG00000286865	0	0	0	0				
ENSG00000286866	0	0	0	0				
ENSG00000286867	0	0	0	0				
ENSG00000286868	0	0	0	0				
ENSG00000286869	0	0	0	0				
ENSG00000286870	0	0	0	0				
ENSG00000286871	0	0	0	0				
ENSG00000286872	0	0	0	0				
ENSG00000286873	8	14	13	31				
ENSG00000286874	0	10	9	4				
ENSG00000286875	0	0	0	0				
ENSG00000286876	0	0	0	0				
ENSG00000286877	6	0	0	0				
ENSG00000286878	0	0	0	0				
ENSG00000286879	0	0	0	0				
ENSG00000286880	0	0	0	0				
ENSG00000286881	0	2	0	1				
ENSG00000286882	0	0	0	0				
ENSG00000286883	2	0	0	0				
ENSG00000286884	0	0	0	0				
ENSG00000286885	0	2	2	3				
ENSG00000286886	5	6	6	1				
ENSG00000286887	0	0	0	0				
ENSG00000286888	0	0	0	1				
ENSG00000286889	0	0	0	0				
ENSG00000286890	0	0	0	0				
ENSG00000286891	0	0	0	0				
ENSG00000286892	0	0	0	0				
ENSG00000286893	0	0	0	0				
ENSG00000286894	0	0	0	0				
ENSG00000286895	1	0	0	0				
ENSG00000286896	0	2	0	0				
ENSG00000286897	0	0	0	0				
ENSG00000286898	0	0	0	0				
ENSG00000286899	0	0	0	2				
ENSG00000286900	0	0	0	0				
ENSG00000286901	0	0	0	0				
ENSG00000286902	0	0	0	0				
ENSG00000286903	0	0	0	0				
ENSG00000286904	11	11	7	5				
ENSG00000286905	7	4	1	3	0	0	0	0
ENSG00000286906	0	0	0	0				
ENSG00000286907	0	0	0	1				
ENSG00000286908	0	0	0	0				
ENSG00000286909	12	12	12	11				
ENSG00000286910	2	0	0	0				
ENSG00000286911	0	0	0	0				
ENSG00000286912	8	3	5	5				
ENSG00000286913	0	0	0	0				
ENSG00000286914	0	0	0	0				
ENSG00000286915	0	0	0	0				
ENSG00000286916	0	0	0	0				
ENSG00000286917	0	0	0	0				
ENSG00000286918	2	7	6	7				
ENSG00000286919	0	0	0	0				
ENSG00000286920	2	1	0	0	0	0	0	0
ENSG00000286921	0	0	0	0				
ENSG00000286922	0	0	0	0				
ENSG00000286923	0	0	0	0				
ENSG00000286924	0	0	0	1				
ENSG00000286926	0	0	0	0				
ENSG00000286927	0	0	0	0				
ENSG00000286928	0	0	0	0				
ENSG00000286929	0	0	0	0				
ENSG00000286931	0	0	0	0				
ENSG00000286932	0	0	0	0				
ENSG00000286933	0	0	0	1				
ENSG00000286934	0	0	0	0				
ENSG00000286935	0	0	0	0				
ENSG00000286936	0	0	0	0				
ENSG00000286937	0	0	0	0				
ENSG00000286938	3	1	4	4				
ENSG00000286939	0	0	0	0				
ENSG00000286940	12	7	11	6				
ENSG00000286941	0	0	0	0				
ENSG00000286942	1	0	0	0				
ENSG00000286943	0	0	2	0				
ENSG00000286944	0	0	0	0				
ENSG00000286945	0	0	0	0				
ENSG00000286946	0	0	0	0				
ENSG00000286947	0	0	0	0				
ENSG00000286948	0	0	0	0				
ENSG00000286949	0	0	0	0				
ENSG00000286950	0	0	0	1				
ENSG00000286951	0	0	0	0				
ENSG00000286952	9	3	4	9				
ENSG00000286953	0	0	0	0				
ENSG00000286954	0	0	0	0				
ENSG00000286955	0	0	0	0				
ENSG00000286956	0	0	0	0				
ENSG00000286957	0	0	0	0				
ENSG00000286958	0	0	0	0				
ENSG00000286959	2	5	1	0				
ENSG00000286960	0	0	0	0				
ENSG00000286961	0	0	0	0				
ENSG00000286962	0	0	0	0				
ENSG00000286963	0	0	0	0				
ENSG00000286964	6	11	17	15				
ENSG00000286965	0	0	0	0				
ENSG00000286966	0	0	0	0				
ENSG00000286967	0	0	0	0				
ENSG00000286968	0	0	0	0				
ENSG00000286969	0	0	0	0				
ENSG00000286970	1	1	3	2				
ENSG00000286971	0	0	0	0				
ENSG00000286972	0	0	0	0				
ENSG00000286973	0	0	0	0				
ENSG00000286974	3	2	4	3				
ENSG00000286975	2	0	0	0				
ENSG00000286976	0	0	0	0				
ENSG00000286977	5	1	5	4				
ENSG00000286978	0	0	0	0				
ENSG00000286979	0	0	0	0				
ENSG00000286980	0	0	0	0				
ENSG00000286981	1	0	0	0				
ENSG00000286982	0	0	0	0				
ENSG00000286983	0	0	0	0				
ENSG00000286984	0	0	0	0				
ENSG00000286985	0	1	0	0				
ENSG00000286986	0	0	0	0				
ENSG00000286987	0	0	0	0				
ENSG00000286988	0	0	0	0				
ENSG00000286989	7	10	5	5				
ENSG00000286990	13	3	7	2				
ENSG00000286991	0	0	0	0				
ENSG00000286992	0	0	0	0				
ENSG00000286993	0	0	0	0				
ENSG00000286994	0	0	0	0				
ENSG00000286995	0	0	0	0				
ENSG00000286996	5	8	5	3				
ENSG00000286997	1	0	0	2				
ENSG00000286998	0	0	0	0				
ENSG00000286999	0	0	1	0				
ENSG00000287000	0	0	0	0				
ENSG00000287001	0	2	0	8				
ENSG00000287002	2	0	2	2				
ENSG00000287003	0	0	0	0				
ENSG00000287004	0	0	0	0				
ENSG00000287005	3	5	4	6				
ENSG00000287006	0	0	0	0				
ENSG00000287007	0	0	0	0				
ENSG00000287008	0	0	0	0				
ENSG00000287009	35	24	25	20				
ENSG00000287010	0	0	0	0				
ENSG00000287011	0	0	0	2				
ENSG00000287012	1	0	0	0				
ENSG00000287014	2	0	0	0				
ENSG00000287015	0	0	0	0				
ENSG00000287016	5	1	0	5				
ENSG00000287017	0	0	0	0				
ENSG00000287018	0	0	0	0				
ENSG00000287019	0	0	0	0				
ENSG00000287020	0	0	0	0				
ENSG00000287021	2	0	0	0				
ENSG00000287022	0	2	0	2				
ENSG00000287023	0	0	0	0				
ENSG00000287024	0	0	0	0				
ENSG00000287025	0	0	0	0				
ENSG00000287026	0	0	0	0				
ENSG00000287027	0	0	0	0				
ENSG00000287028	0	0	0	0				
ENSG00000287029	0	0	0	1				
ENSG00000287030	1	3	1	1				
ENSG00000287031	0	0	0	2				
ENSG00000287032	1	0	0	0				
ENSG00000287033	0	1	0	0				
ENSG00000287034	0	0	0	0				
ENSG00000287035	0	0	0	0				
ENSG00000287036	0	0	0	0				
ENSG00000287037	11	5	4	18				
ENSG00000287038	0	0	0	0				
ENSG00000287039	0	0	0	0				
ENSG00000287040	0	0	0	0				
ENSG00000287041	0	0	0	0				
ENSG00000287042	0	0	1	0				
ENSG00000287043	0	0	0	0				
ENSG00000287044	1	0	1	2				
ENSG00000287045	3	1	3	1				
ENSG00000287046	0	0	0	0				
ENSG00000287047	0	0	0	0				
ENSG00000287048	0	0	0	3				
ENSG00000287049	0	0	0	0				
